 EpsilonGreedy Cumulative Reward: 418.0
EpsilonGreedy Total Regret: 31.999999999999467
UCB Cumulative Reward: 369.0
UCB Total Regret: 81.00000000000044
ThompsonSampling Cumulative Reward: 423.0
ThompsonSampling Total Regret: 26.999999999999346
EpsilonGreedy Cumulative Reward: 437.0
EpsilonGreedy Total Regret: 13.000000000000153
UCB Cumulative Reward: 381.0
UCB Total Regret: 68.99999999999997
ThompsonSampling Cumulative Reward: 445.0
ThompsonSampling Total Regret: 5.000000000000149
gaussian | GaussianEpsilonGreedy | Run 13 | Cumulative Reward: 1898.936871246844 | Total Regret: 101.06312875315578
gaussian | GaussianEpsilonGreedy | Run 14 | Cumulative Reward: 1830.2785505562524 | Total Regret: 169.72144944374773
gaussian | GaussianEpsilonGreedy | Run 15 | Cumulative Reward: 1840.4169882368942 | Total Regret: 159.58301176310567
gaussian | GaussianEpsilonGreedy | Run 16 | Cumulative Reward: 1890.8155510797544 | Total Regret: 109.18444892024564
gaussian | GaussianEpsilonGreedy | Run 17 | Cumulative Reward: 1896.2841376300937 | Total Regret: 103.71586236990633
gaussian | GaussianEpsilonGreedy | Run 18 | Cumulative Reward: 1842.0896522014034 | Total Regret: 157.9103477985966
gaussian | GaussianEpsilonGreedy | Run 19 | Cumulative Reward: 1644.0136478741551 | Total Regret: 355.98635212584486
gaussian | GaussianUCB | Run 0 | Cumulative Reward: 1871.314899179997 | Total Regret: 128.6851008200029
gaussian | GaussianUCB | Run 1 | Cumulative Reward: 1871.3884181994006 | Total Regret: 128.61158180059937
gaussian | GaussianUCB | Run 2 | Cumulative Reward: 1839.8395764358015 | Total Regret: 160.16042356419845
gaussian | GaussianUCB | Run 3 | Cumulative Reward: 1874.55066260508 | Total Regret: 125.44933739492004
gaussian | GaussianUCB | Run 4 | Cumulative Reward: 1827.5920596969356 | Total Regret: 172.40794030306432
gaussian | GaussianUCB | Run 5 | Cumulative Reward: 1804.2720083840745 | Total Regret: 195.72799161592548
gaussian | GaussianUCB | Run 6 | Cumulative Reward: 1895.9455956064805 | Total Regret: 104.05440439351929
gaussian | GaussianUCB | Run 7 | Cumulative Reward: 1839.4994595037585 | Total Regret: 160.50054049624157
gaussian | GaussianUCB | Run 8 | Cumulative Reward: 1824.2581622592552 | Total Regret: 175.74183774074487
gaussian | GaussianUCB | Run 9 | Cumulative Reward: 1922.2283125413458 | Total Regret: 77.77168745865427
gaussian | GaussianUCB | Run 10 | Cumulative Reward: 1870.5290385881044 | Total Regret: 129.4709614118957
gaussian | GaussianUCB | Run 11 | Cumulative Reward: 1876.5839931043656 | Total Regret: 123.41600689563458
gaussian | GaussianUCB | Run 12 | Cumulative Reward: 1807.20201410421 | Total Regret: 192.79798589579002
gaussian | GaussianUCB | Run 13 | Cumulative Reward: 1825.3695476286284 | Total Regret: 174.63045237137152
gaussian | GaussianUCB | Run 14 | Cumulative Reward: 1898.6995197353058 | Total Regret: 101.30048026469412
gaussian | GaussianUCB | Run 15 | Cumulative Reward: 1854.6641824542235 | Total Regret: 145.3358175457766
gaussian | GaussianUCB | Run 16 | Cumulative Reward: 1930.0960999266708 | Total Regret: 69.90390007332917
gaussian | GaussianUCB | Run 17 | Cumulative Reward: 1925.7618748426357 | Total Regret: 74.23812515736418
gaussian | GaussianUCB | Run 18 | Cumulative Reward: 1924.9027350014014 | Total Regret: 75.09726499859855
gaussian | GaussianUCB | Run 19 | Cumulative Reward: 1888.279452897024 | Total Regret: 111.72054710297613
gaussian | GaussianThompsonSampling | Run 0 | Cumulative Reward: 1953.965445376171 | Total Regret: 46.03455462382917
gaussian | GaussianThompsonSampling | Run 1 | Cumulative Reward: 1956.9845824372985 | Total Regret: 43.01541756270147
gaussian | GaussianThompsonSampling | Run 2 | Cumulative Reward: 1999.497213717998 | Total Regret: 0.5027862820020701
gaussian | GaussianThompsonSampling | Run 3 | Cumulative Reward: 1930.5008364058021 | Total Regret: 69.4991635941979
gaussian | GaussianThompsonSampling | Run 4 | Cumulative Reward: 1974.7110493697016 | Total Regret: 25.28895063029824
gaussian | GaussianThompsonSampling | Run 5 | Cumulative Reward: 1979.0491940335978 | Total Regret: 20.95080596640225
gaussian | GaussianThompsonSampling | Run 6 | Cumulative Reward: 1948.5059970401996 | Total Regret: 51.494002959800284
gaussian | GaussianThompsonSampling | Run 7 | Cumulative Reward: 1932.9256042799288 | Total Regret: 67.07439572007128
gaussian | GaussianThompsonSampling | Run 8 | Cumulative Reward: 1917.7016797447525 | Total Regret: 82.29832025524757
gaussian | GaussianThompsonSampling | Run 9 | Cumulative Reward: 1898.1768717373925 | Total Regret: 101.82312826260747
gaussian | GaussianThompsonSampling | Run 10 | Cumulative Reward: 1921.6018372771202 | Total Regret: 78.39816272287973
gaussian | GaussianThompsonSampling | Run 11 | Cumulative Reward: 1932.6270528838108 | Total Regret: 67.37294711618904
gaussian | GaussianThompsonSampling | Run 12 | Cumulative Reward: 1935.1502816949987 | Total Regret: 64.84971830500139
gaussian | GaussianThompsonSampling | Run 13 | Cumulative Reward: 1974.3298126346317 | Total Regret: 25.67018736536849
gaussian | GaussianThompsonSampling | Run 14 | Cumulative Reward: 1903.8670711531254 | Total Regret: 96.13292884687452
gaussian | GaussianThompsonSampling | Run 15 | Cumulative Reward: 1969.821027229868 | Total Regret: 30.178972770131974
gaussian | GaussianThompsonSampling | Run 16 | Cumulative Reward: 2025.7055853332986 | Total Regret: -25.705585333298643
gaussian | GaussianThompsonSampling | Run 17 | Cumulative Reward: 1968.692743432648 | Total Regret: 31.30725656735175
gaussian | GaussianThompsonSampling | Run 18 | Cumulative Reward: 1971.6803528820847 | Total Regret: 28.319647117915018
gaussian | GaussianThompsonSampling | Run 19 | Cumulative Reward: 1929.537874571837 | Total Regret: 70.46212542816313
bernoulli | EpsilonGreedy | Run 0 | Cumulative Reward: 814.0 | Total Regret: 86.00000000000003
bernoulli | EpsilonGreedy | Run 1 | Cumulative Reward: 708.0 | Total Regret: 192.00000000000003
bernoulli | EpsilonGreedy | Run 2 | Cumulative Reward: 836.0 | Total Regret: 64.00000000000001
bernoulli | EpsilonGreedy | Run 3 | Cumulative Reward: 829.0 | Total Regret: 71.00000000000004
bernoulli | EpsilonGreedy | Run 4 | Cumulative Reward: 873.0 | Total Regret: 27.000000000000004
bernoulli | EpsilonGreedy | Run 5 | Cumulative Reward: 792.0 | Total Regret: 108.00000000000003
bernoulli | EpsilonGreedy | Run 6 | Cumulative Reward: 813.0 | Total Regret: 87.0
bernoulli | EpsilonGreedy | Run 7 | Cumulative Reward: 867.0 | Total Regret: 33.0
bernoulli | EpsilonGreedy | Run 8 | Cumulative Reward: 851.0 | Total Regret: 49.00000000000004
bernoulli | EpsilonGreedy | Run 9 | Cumulative Reward: 818.0 | Total Regret: 82.00000000000003
bernoulli | EpsilonGreedy | Run 10 | Cumulative Reward: 875.0 | Total Regret: 25.000000000000007
bernoulli | EpsilonGreedy | Run 11 | Cumulative Reward: 841.0 | Total Regret: 59.00000000000001
bernoulli | EpsilonGreedy | Run 12 | Cumulative Reward: 806.0 | Total Regret: 94.00000000000003
bernoulli | EpsilonGreedy | Run 13 | Cumulative Reward: 853.0 | Total Regret: 47.00000000000002
bernoulli | EpsilonGreedy | Run 14 | Cumulative Reward: 834.0 | Total Regret: 66.00000000000004
bernoulli | EpsilonGreedy | Run 15 | Cumulative Reward: 820.0 | Total Regret: 80.00000000000003
bernoulli | EpsilonGreedy | Run 16 | Cumulative Reward: 818.0 | Total Regret: 82.00000000000003
bernoulli | EpsilonGreedy | Run 17 | Cumulative Reward: 749.0 | Total Regret: 151.00000000000003
bernoulli | EpsilonGreedy | Run 18 | Cumulative Reward: 829.0 | Total Regret: 71.00000000000003
bernoulli | EpsilonGreedy | Run 19 | Cumulative Reward: 873.0 | Total Regret: 27.000000000000007
bernoulli | KL-UCB | Run 0 | Cumulative Reward: 870.0 | Total Regret: 30.0
bernoulli | KL-UCB | Run 1 | Cumulative Reward: 882.0 | Total Regret: 18.000000000000007
bernoulli | KL-UCB | Run 2 | Cumulative Reward: 871.0 | Total Regret: 29.0
bernoulli | KL-UCB | Run 3 | Cumulative Reward: 861.0 | Total Regret: 39.0
bernoulli | KL-UCB | Run 4 | Cumulative Reward: 869.0 | Total Regret: 31.0
bernoulli | KL-UCB | Run 5 | Cumulative Reward: 863.0 | Total Regret: 37.0
bernoulli | KL-UCB | Run 6 | Cumulative Reward: 892.0 | Total Regret: 8.000000000000004
bernoulli | KL-UCB | Run 7 | Cumulative Reward: 870.0 | Total Regret: 30.000000000000004
bernoulli | KL-UCB | Run 8 | Cumulative Reward: 877.0 | Total Regret: 23.000000000000007
bernoulli | KL-UCB | Run 9 | Cumulative Reward: 867.0 | Total Regret: 33.0
bernoulli | KL-UCB | Run 10 | Cumulative Reward: 872.0 | Total Regret: 28.0
bernoulli | KL-UCB | Run 11 | Cumulative Reward: 877.0 | Total Regret: 23.0
bernoulli | KL-UCB | Run 12 | Cumulative Reward: 879.0 | Total Regret: 21.0
bernoulli | KL-UCB | Run 13 | Cumulative Reward: 881.0 | Total Regret: 19.000000000000007
bernoulli | KL-UCB | Run 14 | Cumulative Reward: 875.0 | Total Regret: 25.000000000000004
bernoulli | KL-UCB | Run 15 | Cumulative Reward: 847.0 | Total Regret: 53.0
bernoulli | KL-UCB | Run 16 | Cumulative Reward: 869.0 | Total Regret: 31.000000000000004
bernoulli | KL-UCB | Run 17 | Cumulative Reward: 868.0 | Total Regret: 32.0
bernoulli | KL-UCB | Run 18 | Cumulative Reward: 872.0 | Total Regret: 28.000000000000007
bernoulli | KL-UCB | Run 19 | Cumulative Reward: 876.0 | Total Regret: 24.000000000000004
bernoulli | ThompsonSampling | Run 0 | Cumulative Reward: 902.0 | Total Regret: -1.999999999999992
bernoulli | ThompsonSampling | Run 1 | Cumulative Reward: 899.0 | Total Regret: 1.0000000000000036
bernoulli | ThompsonSampling | Run 2 | Cumulative Reward: 895.0 | Total Regret: 5.000000000000003
bernoulli | ThompsonSampling | Run 3 | Cumulative Reward: 885.0 | Total Regret: 15.000000000000004
bernoulli | ThompsonSampling | Run 4 | Cumulative Reward: 882.0 | Total Regret: 18.000000000000004
bernoulli | ThompsonSampling | Run 5 | Cumulative Reward: 868.0 | Total Regret: 32.0
bernoulli | ThompsonSampling | Run 6 | Cumulative Reward: 899.0 | Total Regret: 1.000000000000008
bernoulli | ThompsonSampling | Run 7 | Cumulative Reward: 892.0 | Total Regret: 8.000000000000005
bernoulli | ThompsonSampling | Run 8 | Cumulative Reward: 902.0 | Total Regret: -1.9999999999999938
bernoulli | ThompsonSampling | Run 9 | Cumulative Reward: 879.0 | Total Regret: 21.000000000000004
bernoulli | ThompsonSampling | Run 10 | Cumulative Reward: 890.0 | Total Regret: 10.00000000000001
bernoulli | ThompsonSampling | Run 11 | Cumulative Reward: 878.0 | Total Regret: 22.000000000000007
bernoulli | ThompsonSampling | Run 12 | Cumulative Reward: 902.0 | Total Regret: -1.9999999999999951
bernoulli | ThompsonSampling | Run 13 | Cumulative Reward: 877.0 | Total Regret: 23.000000000000007
bernoulli | ThompsonSampling | Run 14 | Cumulative Reward: 916.0 | Total Regret: -15.99999999999999
bernoulli | ThompsonSampling | Run 15 | Cumulative Reward: 873.0 | Total Regret: 27.0
bernoulli | ThompsonSampling | Run 16 | Cumulative Reward: 891.0 | Total Regret: 9.000000000000005
bernoulli | ThompsonSampling | Run 17 | Cumulative Reward: 885.0 | Total Regret: 15.000000000000004
bernoulli | ThompsonSampling | Run 18 | Cumulative Reward: 860.0 | Total Regret: 39.99999999999999
bernoulli | ThompsonSampling | Run 19 | Cumulative Reward: 885.0 | Total Regret: 15.000000000000005
gaussian | GaussianEpsilonGreedy | Run 0 | Cumulative Reward: 1877.8631703502954 | Total Regret: 122.1368296497046
gaussian | GaussianEpsilonGreedy | Run 1 | Cumulative Reward: 1492.1688565653876 | Total Regret: 507.83114343461244
gaussian | GaussianEpsilonGreedy | Run 2 | Cumulative Reward: 1900.1796673085878 | Total Regret: 99.82033269141196
gaussian | GaussianEpsilonGreedy | Run 3 | Cumulative Reward: 1859.542826542437 | Total Regret: 140.457173457563
gaussian | GaussianEpsilonGreedy | Run 4 | Cumulative Reward: 1838.8218896258404 | Total Regret: 161.17811037415976
gaussian | GaussianEpsilonGreedy | Run 5 | Cumulative Reward: 1903.6927499327594 | Total Regret: 96.30725006724079
gaussian | GaussianEpsilonGreedy | Run 6 | Cumulative Reward: 1864.160369094758 | Total Regret: 135.83963090524213
gaussian | GaussianEpsilonGreedy | Run 7 | Cumulative Reward: 1847.7821357928165 | Total Regret: 152.21786420718337
gaussian | GaussianEpsilonGreedy | Run 8 | Cumulative Reward: 1776.4021423993645 | Total Regret: 223.59785760063545
gaussian | GaussianEpsilonGreedy | Run 9 | Cumulative Reward: 1920.7244283889395 | Total Regret: 79.27557161106051
gaussian | GaussianEpsilonGreedy | Run 10 | Cumulative Reward: 1914.7088577745872 | Total Regret: 85.29114222541259
gaussian | GaussianEpsilonGreedy | Run 11 | Cumulative Reward: 1799.4481245358386 | Total Regret: 200.55187546416124
gaussian | GaussianEpsilonGreedy | Run 12 | Cumulative Reward: 1814.1256735448274 | Total Regret: 185.8743264551726
gaussian | GaussianEpsilonGreedy | Run 13 | Cumulative Reward: 1931.3884052449298 | Total Regret: 68.61159475507017
gaussian | GaussianEpsilonGreedy | Run 14 | Cumulative Reward: 1953.4337431069291 | Total Regret: 46.566256893070864
gaussian | GaussianEpsilonGreedy | Run 15 | Cumulative Reward: 1699.5228151266065 | Total Regret: 300.4771848733934
gaussian | GaussianEpsilonGreedy | Run 16 | Cumulative Reward: 1856.595935985125 | Total Regret: 143.40406401487505
gaussian | GaussianEpsilonGreedy | Run 17 | Cumulative Reward: 1853.587098064461 | Total Regret: 146.41290193553894
gaussian | GaussianEpsilonGreedy | Run 18 | Cumulative Reward: 1915.9196062558517 | Total Regret: 84.08039374414828
gaussian | GaussianEpsilonGreedy | Run 19 | Cumulative Reward: 1935.9200992158471 | Total Regret: 64.079900784153
gaussian | GaussianUCB | Run 0 | Cumulative Reward: 1826.9698952452582 | Total Regret: 173.03010475474187
gaussian | GaussianUCB | Run 1 | Cumulative Reward: 1850.6422038477112 | Total Regret: 149.35779615228876
gaussian | GaussianUCB | Run 2 | Cumulative Reward: 1894.4130271642182 | Total Regret: 105.58697283578175
gaussian | GaussianUCB | Run 3 | Cumulative Reward: 1853.2022058129746 | Total Regret: 146.79779418702543
gaussian | GaussianUCB | Run 4 | Cumulative Reward: 1895.6389242331045 | Total Regret: 104.36107576689544
gaussian | GaussianUCB | Run 5 | Cumulative Reward: 1931.9178488630919 | Total Regret: 68.08215113690807
gaussian | GaussianUCB | Run 6 | Cumulative Reward: 1870.3169171297966 | Total Regret: 129.68308287020344
gaussian | GaussianUCB | Run 7 | Cumulative Reward: 1852.3170978798157 | Total Regret: 147.6829021201844
gaussian | GaussianUCB | Run 8 | Cumulative Reward: 1976.974021067566 | Total Regret: 23.025978932434043
gaussian | GaussianUCB | Run 9 | Cumulative Reward: 1909.229501204241 | Total Regret: 90.77049879575925
gaussian | GaussianUCB | Run 10 | Cumulative Reward: 1892.6725627589458 | Total Regret: 107.3274372410542
gaussian | GaussianUCB | Run 11 | Cumulative Reward: 1883.1950050735793 | Total Regret: 116.8049949264207
gaussian | GaussianUCB | Run 12 | Cumulative Reward: 1839.1166009479252 | Total Regret: 160.88339905207457
gaussian | GaussianUCB | Run 13 | Cumulative Reward: 1909.712380244905 | Total Regret: 90.28761975509512
gaussian | GaussianUCB | Run 14 | Cumulative Reward: 1952.3812495373822 | Total Regret: 47.61875046261761
gaussian | GaussianUCB | Run 15 | Cumulative Reward: 1910.8631025970403 | Total Regret: 89.13689740295989
gaussian | GaussianUCB | Run 16 | Cumulative Reward: 1768.9799409145662 | Total Regret: 231.02005908543376
gaussian | GaussianUCB | Run 17 | Cumulative Reward: 1865.3042258534824 | Total Regret: 134.6957741465177
gaussian | GaussianUCB | Run 18 | Cumulative Reward: 1928.5632624134091 | Total Regret: 71.43673758659097
gaussian | GaussianUCB | Run 19 | Cumulative Reward: 1888.1163686674222 | Total Regret: 111.88363133257762
gaussian | GaussianThompsonSampling | Run 0 | Cumulative Reward: 2012.96165067745 | Total Regret: -12.96165067745003
gaussian | GaussianThompsonSampling | Run 1 | Cumulative Reward: 1973.7236595642717 | Total Regret: 26.27634043572855
gaussian | GaussianThompsonSampling | Run 2 | Cumulative Reward: 1969.6839973682233 | Total Regret: 30.31600263177677
gaussian | GaussianThompsonSampling | Run 3 | Cumulative Reward: 1941.4558890920812 | Total Regret: 58.544110907919
gaussian | GaussianThompsonSampling | Run 4 | Cumulative Reward: 1962.6417639576032 | Total Regret: 37.358236042396804
gaussian | GaussianThompsonSampling | Run 5 | Cumulative Reward: 1994.6461482387492 | Total Regret: 5.353851761250933
gaussian | GaussianThompsonSampling | Run 6 | Cumulative Reward: 1929.178693059223 | Total Regret: 70.82130694077716
gaussian | GaussianThompsonSampling | Run 7 | Cumulative Reward: 1861.636494887923 | Total Regret: 138.36350511207706
gaussian | GaussianThompsonSampling | Run 8 | Cumulative Reward: 1962.1247302003487 | Total Regret: 37.875269799651186
gaussian | GaussianThompsonSampling | Run 9 | Cumulative Reward: 1958.719613172445 | Total Regret: 41.28038682755515
gaussian | GaussianThompsonSampling | Run 10 | Cumulative Reward: 1932.2017059692012 | Total Regret: 67.79829403079894
gaussian | GaussianThompsonSampling | Run 11 | Cumulative Reward: 1891.7755739840727 | Total Regret: 108.22442601592724
gaussian | GaussianThompsonSampling | Run 12 | Cumulative Reward: 1919.5432995043893 | Total Regret: 80.45670049561068
gaussian | GaussianThompsonSampling | Run 13 | Cumulative Reward: 1971.7242722760307 | Total Regret: 28.27572772396936
gaussian | GaussianThompsonSampling | Run 14 | Cumulative Reward: 1981.8974663821393 | Total Regret: 18.102533617860807
gaussian | GaussianThompsonSampling | Run 15 | Cumulative Reward: 2015.4689815170573 | Total Regret: -15.468981517057427
gaussian | GaussianThompsonSampling | Run 16 | Cumulative Reward: 1922.0680994156635 | Total Regret: 77.9319005843365
gaussian | GaussianThompsonSampling | Run 17 | Cumulative Reward: 1946.042307803423 | Total Regret: 53.95769219657706
gaussian | GaussianThompsonSampling | Run 18 | Cumulative Reward: 1926.2403466502492 | Total Regret: 73.75965334975089
gaussian | GaussianThompsonSampling | Run 19 | Cumulative Reward: 1950.7272086411995 | Total Regret: 49.27279135880036
bernoulli | EpsilonGreedy | Run 0 | Cumulative Reward: 8682.0 | Total Regret: 318.0000000000001
bernoulli | EpsilonGreedy | Run 1 | Cumulative Reward: 8790.0 | Total Regret: 210.00000000000009
bernoulli | EpsilonGreedy | Run 2 | Cumulative Reward: 8494.0 | Total Regret: 506.0000000000001
bernoulli | EpsilonGreedy | Run 3 | Cumulative Reward: 8779.0 | Total Regret: 221.00000000000006
bernoulli | EpsilonGreedy | Run 4 | Cumulative Reward: 8707.0 | Total Regret: 293.00000000000006
bernoulli | EpsilonGreedy | Run 5 | Cumulative Reward: 8828.0 | Total Regret: 172.00000000000006
bernoulli | EpsilonGreedy | Run 6 | Cumulative Reward: 8696.0 | Total Regret: 304.0000000000001
bernoulli | EpsilonGreedy | Run 7 | Cumulative Reward: 8735.0 | Total Regret: 265.0
bernoulli | EpsilonGreedy | Run 8 | Cumulative Reward: 8745.0 | Total Regret: 255.00000000000009
bernoulli | EpsilonGreedy | Run 9 | Cumulative Reward: 8733.0 | Total Regret: 267.00000000000006
bernoulli | EpsilonGreedy | Run 10 | Cumulative Reward: 8755.0 | Total Regret: 245.00000000000009
bernoulli | EpsilonGreedy | Run 11 | Cumulative Reward: 8708.0 | Total Regret: 292.0000000000001
bernoulli | EpsilonGreedy | Run 12 | Cumulative Reward: 8772.0 | Total Regret: 228.00000000000003
bernoulli | EpsilonGreedy | Run 13 | Cumulative Reward: 8758.0 | Total Regret: 242.00000000000006
bernoulli | EpsilonGreedy | Run 14 | Cumulative Reward: 8780.0 | Total Regret: 220.00000000000006
bernoulli | EpsilonGreedy | Run 15 | Cumulative Reward: 8732.0 | Total Regret: 268.0000000000001
bernoulli | EpsilonGreedy | Run 16 | Cumulative Reward: 8752.0 | Total Regret: 248.00000000000003
bernoulli | EpsilonGreedy | Run 17 | Cumulative Reward: 8798.0 | Total Regret: 202.00000000000006
bernoulli | EpsilonGreedy | Run 18 | Cumulative Reward: 8657.0 | Total Regret: 343.00000000000006
bernoulli | EpsilonGreedy | Run 19 | Cumulative Reward: 8698.0 | Total Regret: 302.00000000000006
bernoulli | KL-UCB | Run 0 | Cumulative Reward: 8950.0 | Total Regret: 50.00000000000006
bernoulli | KL-UCB | Run 1 | Cumulative Reward: 8947.0 | Total Regret: 53.00000000000007
bernoulli | KL-UCB | Run 2 | Cumulative Reward: 8913.0 | Total Regret: 87.00000000000006
bernoulli | KL-UCB | Run 3 | Cumulative Reward: 8968.0 | Total Regret: 32.00000000000007
bernoulli | KL-UCB | Run 4 | Cumulative Reward: 8971.0 | Total Regret: 29.000000000000046
bernoulli | KL-UCB | Run 5 | Cumulative Reward: 8902.0 | Total Regret: 98.00000000000004
bernoulli | KL-UCB | Run 6 | Cumulative Reward: 9017.0 | Total Regret: -16.999999999999943
bernoulli | KL-UCB | Run 7 | Cumulative Reward: 8960.0 | Total Regret: 40.00000000000007
bernoulli | KL-UCB | Run 8 | Cumulative Reward: 8948.0 | Total Regret: 52.00000000000006
bernoulli | KL-UCB | Run 9 | Cumulative Reward: 8877.0 | Total Regret: 123.00000000000007
bernoulli | KL-UCB | Run 10 | Cumulative Reward: 9019.0 | Total Regret: -18.999999999999925
bernoulli | KL-UCB | Run 11 | Cumulative Reward: 8986.0 | Total Regret: 14.000000000000076
bernoulli | KL-UCB | Run 12 | Cumulative Reward: 8963.0 | Total Regret: 37.00000000000007
bernoulli | KL-UCB | Run 13 | Cumulative Reward: 9008.0 | Total Regret: -7.999999999999929
bernoulli | KL-UCB | Run 14 | Cumulative Reward: 8928.0 | Total Regret: 72.00000000000006
bernoulli | KL-UCB | Run 15 | Cumulative Reward: 8988.0 | Total Regret: 12.000000000000064
bernoulli | KL-UCB | Run 16 | Cumulative Reward: 8961.0 | Total Regret: 39.00000000000007
bernoulli | KL-UCB | Run 17 | Cumulative Reward: 8982.0 | Total Regret: 18.000000000000064
bernoulli | KL-UCB | Run 18 | Cumulative Reward: 8978.0 | Total Regret: 22.00000000000007
bernoulli | KL-UCB | Run 19 | Cumulative Reward: 8948.0 | Total Regret: 52.00000000000006
bernoulli | ThompsonSampling | Run 0 | Cumulative Reward: 8989.0 | Total Regret: 11.000000000000071
bernoulli | ThompsonSampling | Run 1 | Cumulative Reward: 8970.0 | Total Regret: 30.000000000000064
bernoulli | ThompsonSampling | Run 2 | Cumulative Reward: 8975.0 | Total Regret: 25.00000000000005
bernoulli | ThompsonSampling | Run 3 | Cumulative Reward: 9060.0 | Total Regret: -59.99999999999993
bernoulli | ThompsonSampling | Run 4 | Cumulative Reward: 9004.0 | Total Regret: -3.9999999999999396
bernoulli | ThompsonSampling | Run 5 | Cumulative Reward: 8993.0 | Total Regret: 7.000000000000082
bernoulli | ThompsonSampling | Run 6 | Cumulative Reward: 8958.0 | Total Regret: 42.00000000000006
bernoulli | ThompsonSampling | Run 7 | Cumulative Reward: 8976.0 | Total Regret: 24.000000000000057
bernoulli | ThompsonSampling | Run 8 | Cumulative Reward: 8995.0 | Total Regret: 5.0000000000000835
bernoulli | ThompsonSampling | Run 9 | Cumulative Reward: 8990.0 | Total Regret: 10.00000000000007
bernoulli | ThompsonSampling | Run 10 | Cumulative Reward: 8983.0 | Total Regret: 17.000000000000085
bernoulli | ThompsonSampling | Run 11 | Cumulative Reward: 8962.0 | Total Regret: 38.00000000000007
bernoulli | ThompsonSampling | Run 12 | Cumulative Reward: 8980.0 | Total Regret: 20.000000000000078
bernoulli | ThompsonSampling | Run 13 | Cumulative Reward: 8972.0 | Total Regret: 28.000000000000068
bernoulli | ThompsonSampling | Run 14 | Cumulative Reward: 8963.0 | Total Regret: 37.000000000000064
bernoulli | ThompsonSampling | Run 15 | Cumulative Reward: 8961.0 | Total Regret: 39.00000000000007
bernoulli | ThompsonSampling | Run 16 | Cumulative Reward: 9003.0 | Total Regret: -2.9999999999999325
bernoulli | ThompsonSampling | Run 17 | Cumulative Reward: 8951.0 | Total Regret: 49.00000000000007
bernoulli | ThompsonSampling | Run 18 | Cumulative Reward: 9045.0 | Total Regret: -44.99999999999991
bernoulli | ThompsonSampling | Run 19 | Cumulative Reward: 9050.0 | Total Regret: -49.99999999999993
gaussian | GaussianEpsilonGreedy | Run 0 | Cumulative Reward: 18793.026661559354 | Total Regret: 1206.9733384406486
gaussian | GaussianEpsilonGreedy | Run 1 | Cumulative Reward: 18748.059135440606 | Total Regret: 1251.9408645593928
gaussian | GaussianEpsilonGreedy | Run 2 | Cumulative Reward: 19012.886309642807 | Total Regret: 987.1136903571929
gaussian | GaussianEpsilonGreedy | Run 3 | Cumulative Reward: 19157.09042071884 | Total Regret: 842.909579281161
gaussian | GaussianEpsilonGreedy | Run 4 | Cumulative Reward: 18961.92787225836 | Total Regret: 1038.072127741643
gaussian | GaussianEpsilonGreedy | Run 5 | Cumulative Reward: 19075.96244242471 | Total Regret: 924.0375575752909
gaussian | GaussianEpsilonGreedy | Run 6 | Cumulative Reward: 19031.02575070499 | Total Regret: 968.9742492950102
gaussian | GaussianEpsilonGreedy | Run 7 | Cumulative Reward: 18877.96764560335 | Total Regret: 1122.0323543966522
gaussian | GaussianEpsilonGreedy | Run 8 | Cumulative Reward: 18934.386545675035 | Total Regret: 1065.6134543249652
gaussian | GaussianEpsilonGreedy | Run 9 | Cumulative Reward: 18937.39126126934 | Total Regret: 1062.6087387306618
gaussian | GaussianEpsilonGreedy | Run 10 | Cumulative Reward: 18897.17852439172 | Total Regret: 1102.8214756082834
gaussian | GaussianEpsilonGreedy | Run 11 | Cumulative Reward: 18734.40874423569 | Total Regret: 1265.5912557643076
gaussian | GaussianEpsilonGreedy | Run 12 | Cumulative Reward: 18923.26333667266 | Total Regret: 1076.7366633273423
gaussian | GaussianEpsilonGreedy | Run 13 | Cumulative Reward: 18786.702850729544 | Total Regret: 1213.2971492704573
gaussian | GaussianEpsilonGreedy | Run 14 | Cumulative Reward: 18923.39572692918 | Total Regret: 1076.6042730708218
gaussian | GaussianEpsilonGreedy | Run 15 | Cumulative Reward: 18920.331319519577 | Total Regret: 1079.668680480421
gaussian | GaussianEpsilonGreedy | Run 16 | Cumulative Reward: 18977.057282072434 | Total Regret: 1022.942717927566
gaussian | GaussianEpsilonGreedy | Run 17 | Cumulative Reward: 18861.985267595916 | Total Regret: 1138.0147324040852
gaussian | GaussianEpsilonGreedy | Run 18 | Cumulative Reward: 19100.643234241616 | Total Regret: 899.3567657583841
gaussian | GaussianEpsilonGreedy | Run 19 | Cumulative Reward: 19245.662665765194 | Total Regret: 754.3373342348073
gaussian | GaussianUCB | Run 0 | Cumulative Reward: 19695.309836378154 | Total Regret: 304.69016362184664
gaussian | GaussianUCB | Run 1 | Cumulative Reward: 19835.74913524844 | Total Regret: 164.25086475155985
gaussian | GaussianUCB | Run 2 | Cumulative Reward: 19730.29295505589 | Total Regret: 269.7070449441106
gaussian | GaussianUCB | Run 3 | Cumulative Reward: 19738.267210830523 | Total Regret: 261.732789169474
gaussian | GaussianUCB | Run 4 | Cumulative Reward: 19727.191103073685 | Total Regret: 272.80889692631604
gaussian | GaussianUCB | Run 5 | Cumulative Reward: 19827.572083331586 | Total Regret: 172.42791666841424
gaussian | GaussianUCB | Run 6 | Cumulative Reward: 19890.605519085617 | Total Regret: 109.39448091438214
